犬の眠る場所 Where Sleeping Dogs Lie (1992) ,
サイボーグ刑事（デカ） Future Force (1990) ,
スペースファミリー/ジェットソンズ Jetsons: The Movie (1990) ,
スペース・ミューティニー Space Mutiny (1988) ,
幸せはパリで The April Fools (1969) ,
Open Season (1995) ,
恋のためらい/フランキーとジョニー Frankie and Johnny (1991) ,
リトル・ニキータ Little Nikita (1988) ,
スリーメン＆ベビー Three Men and a Baby (1987) ,
コーラスライン A Chorus Line (1985) ,
ダリル/秘められた巨大な謎を追って D.A.R.Y.L. (1985) ,
ソフィーの選択 Sophie's Choice (1982) ,
普通の人々 Ordinary People (1980) ,
007/私を愛したスパイ The Spy Who Loved Me (1977) ,「Nobody Does It Better(私を愛したスパイ)」Carly Simon(カーリー・サイモン)
スティング The Sting (1973) ,
追憶 The Way We Were (1973) ,
史上最大のスーパーチャンピオン The World's Greatest Athlete (1973) ,
ウッディ・アレンのバナナ Bananas (1971) ,
コッチおじさん Kotch (1971) ,
泥棒野郎 Take the Money and Run (1969) ,
泳ぐひと The Swimmer (1968) ,
最後のインディアン Flap (The Last Warrior) (1970) ,
Le Jour et la nuit (Day and Night) (1997) ,
心の指紋 The Sunchaser (1996) ,
雲の中で散歩 A Walk in the Clouds (1995) ,
フィアレス/恐怖の向こう側 Fearless (1993) ,
心のままに Mr. Jones (1993) ,
シャドウ・オブ・ウルフ Shadow of the Wolf (1992) ,
青春の輝き School Ties (1992) ,
オンリー・ザ・ロンリー Only the Lonely (1991) ,
熱い夜に抱かれて Fires Within (1991) ,
ゴースト/ニューヨークの幻 Ghost (1990) ,「Unchained Melody(アンチェインド・メロディ)」The Righteous Brothers(ライチャス・ブラザーズ)
"アフター・ダーク After Dark, My Sweet (1990) ",
Mr.エンジェル 神様の賭け Almost an Angel (1990) ,
ジェイコブス・ラダー Jacob's Ladder (1990) ,
クライシス2050 Solar Crisis (1990) ,
ワン・モア・タイム Chances Are (1989) ,
いまを生きる Dead Poets Society (1989) ,
敵、ある愛の物語 Enemies: A Love Story (1989) ,
プランサー Prancer (1989) ,
デイスタント・サンダー Distant Thunder (1988) ,
愛は霧のかなたに Gorillas in the Mist (1988) ,
パラドールにかかる月 Moon Over Parador (1988) ,
Wildfire (1988) ,
追いつめられて No Way Out (1987) ,
危険な情事 Fatal Attraction (1987) ,
ギャビー、愛はすべてを越えて Gaby: A True Story (1987) ,
ジュリア ジュリア Julia and Julia (1987) ,
首都消失 Tokyo Blackout (1987) ,
モスキート・コースト The Mosquito Coast (1986) ,
太陽の7人 Solarbabies (1986) ,
タイパン Tai-Pan (1986) ,
第5惑星 Enemy Mine (1985) ,
ブライド The Bride (1985) ,
マッドマックス/サンダードーム Mad Max Beyond Thunderdome (Mad Max 3) (1985) ,
刑事ジョン・ブック/目撃者 Witness (1985) ,
トップ・シークレット Top Secret! (1984) ,
ドリームスケープ Dreamscape (1984) ,
インドへの道 A Passage to India (1984) ,
Au nom de tous les miens (1983) ,
危険な年 The Year of Living Dangerously (1983) ,
ファイヤーフォックス Firefox (1982) ,
病院狂時代 Young Doctors in Love (1982) ,
タップス Taps (1981) ,
The Last Flight of Noah's Ark (1980) ,
ブラック・マーブル The Black Marble (1980) ,
砂漠のライオン Lion of the Desert (1980) ,
レザレクション/復活 Resurrection (1980) ,
ブリキの太鼓 Die Blechtrommel (1979) ,
ルブリンの魔術師 The Magician of Lublin (1979) ,
大統領の堕ちた日 Winter Kills (1979) ,
王子と乞食 Crossed Swords (1978) ,
外人部隊フォスター少佐の栄光 March or Die (1977) ,
ラスト・タイクーン The Last Tycoon (1976) ,
ザ・メッセージ The Message (1976) ,
"Risalah, al- (1976) ",
ロジャー・ムーア/冒険野郎 Shout at the Devil (1976) ,
Great Expectations (1974) ,
王になろうとした男 The Man Who Would Be King (1975) ,
マンディンゴ Mandingo (1975) ,
明日なき追撃 Posse (1975) ,
地球の頂上の島 The Island at the Top of the World (1974) ,
Mr. Sycamore (1974) ,
マッキントッシュの男 The Mackintosh Man (1973) ,
別離 Ash Wednesday (1973) ,
Grandeur nature (1973) ,
The Effect of Gamma Rays on Man-in-the-Moon Marigolds (1972) ,
ロイビーン The Life and Times of Judge Roy Bean (1972) ,
Pope Joan (1972) ,
レッド・サン Soleil rouge (1971) ,
おかしなホテル Plaza Suite (1971) ,
ライアンの娘 Ryan's Daughter (1970) ,
エル・コンドル El Condor (1970) ,
この愛にすべてを The Only Game in Town (1970) ,
地獄に堕ちた勇者ども La Caduta degli dei (1969) ,
The Extraordinary Seaman (1969) ,
トパーズ Topaz (1969) ,
5枚のカード 5 Card Stud (1968) ,
フィクサー The Fixer (1968) ,
裸足のイサドラ Isadora (1968) ,
戦うパンチョ・ビラ Villa Rides (1968) ,
将軍たちの夜 Night of the Generals (1967) ,
プロフェッショナル The Professionals (1966) ,
泥棒貴族 Gambit (1966) ,
パリは燃えているか Is Paris Burning? (Paris Brule-t-il) (1966) ,
グラン・プリ Grand Prix (1966) ,
コレクター The Collector (1965) ,
ドクトル・ジバゴ Doctor Zhivago (1965) ,
大列車作戦 The Train (1965) ,
日曜日には鼠を殺せ Behold a Pale Horse (1964) ,
ダンケルク Week-end Zuydcoote (1964) ,
ジュデックス Judex (1963) ,
Mourir Madrid (1963) ,
アラビアのロレンス Lawrence of Arabia (1962) ,
史上最大の作戦 The Longest Day (1962) ,
シベールの日曜日 Les Dimanches de ville d'Avray (Sundays and Cybele) (1962) ,
素晴らしき恋人たち Les Amours Celebres (1961) ,
ナザレのイエス Jesus of Nazareth (1977) ,
Pleins feux sur l'assassin (1961) ,
顔のない眼 Les Yeux sans visage (The orror Chamber of Dr. Faustus) (1959) ,
アルピニスト岩壁に登る Les Etoiles De Midi (1959) ,
今晩おひま？ Les Dragueurs (1959) ,
火薬に火 Le Feu Aux Poudres (1957) ,
ラスベガスをやっつけろ Fear and Loathing in Las Vegas (1998) ,
奇蹟の輝き What Dreams May Come (1998) ,
リーサル・ウェポン4 Lethal Weapon 4 (1998) ,
イベント・ホライゾン Event Horizon (1997) ,
秘密の絆 Inventing the Abbotts (1997) ,
Remember Me? (1997) ,
101 101 Dalmatians (1996) ,
ジャック Jack (1996) ,
ダイ・ハード3 Die Hard: With a Vengeance (1995) ,
ドンファン Don Juan DeMarco (1995) ,
サークル・オブ・フレンズ Circle of Friends (1995) ,
陽のあたる教室 Mr. Holland's Opus (1995) ,
Stonewall (1995) ,
ラスト・アクション・ヒーロー Last Action Hero (1993) ,
相続王座決定戦 Splitting Heirs (1993) ,
ワイルダー・ナパーム Wilder Napalm (1993) ,
三銃士 The Three Musketeers (1993) ,
リーサル・ウェポン3 Lethal Weapon 3 (1992) ,
嵐の中で輝いて Shining Through (1992) ,
ブルー・アイス Blue Ice (1992) ,
ラスト・ボーイスカウト The Last Boy Scout (1991) ,
ハドソン・ホーク Hudson Hawk (1991) ,
ロビンフッド Robin Hood: Prince of Thieves (1991) ,
ロシアン・ルーレット Company Business (1991) ,
Let Him Have It (1991) ,
絶叫屋敷へいらっしゃい！ Nothing But Trouble (1991) ,
ダイ・ハード2 Die Hard 2 (1990) ,
コールド・ドッグ・スープ Cold Dog Soup (1990) ,
ザ・クレイズ/冷血の絆 The Krays (1990) ,
レネゲイズ Renegades (1989) ,
サンタモニカ・ダンディ Dead-Bang (1989) ,
バロン The Adventures of Baron Munchausen (1989) ,
リーサル・ウェポン2 炎の約束 Lethal Weapon 2 (1989) ,
007/消されたライセンス Licence to Kill (1989) ,「License To Kill(消されたライセンス)」Gladys Knight(グラディス・ナイト)
ロードハウス/孤独の街 Road House (1989) ,
For Queen and Country (1989) ,
ルーフトップ Rooftops (1989) ,
ダイ・ハード Die Hard (1988) ,
ホームボーイ Homeboy (1988) ,
アクション・ジャクソン/大都会最前線 Action Jackson (1988) ,
クルーソー Crusoe (1988) ,
ジプシー/風たちの叫び The Raggedy Rawney (1988) ,
リーサル・ウェポン Lethal Weapon (1987) ,
ベビーシッター・アドベンチャー Adventures in Babysitting (1987) ,
誰かに見られてる Someone to Watch Over Me (1987) ,
容疑者 Suspect (1987) ,
ハイランダー/悪魔の戦士 Highlander (1986) ,
モナリザ Mona Lisa (1986) ,「Mona Lisa(モナリザ)」Nat King Cole(ナット・キング・コール)
上海サプライズ Shanghai Surprise (1986) ,
"Rita, Sue and Bob Too (1986) ",
テキサス大強盗団 Something Big (1971) ,
未来世紀ブラジル Brazil (1985) ,
デッドゾーン The Dead Zone (1983) ,
アンジェロ・マイ・ラヴ Angelo My Love (1983) ,
ピンク・フロイド/ザ・ウォール Pink Floyd - The Wall (1982) ,
恐るべき訪問者 Venom (1982) ,
ポリエステル Polyester (1981) ,
Between the Lines (1977) ,
スタントマン殺人事件 Stunts (1977) ,
愛しき暗殺者 The Next Man (1976) ,
ガタカ Gattaca (1997) ,
魔王 Der Unhold (The Ogre) (1996) ,
キャリントン Carrington (1995) ,
アンネの日記 The Diary of Anne Frank (1995) ,
"彼女たちの関係 A la folie (Six Days, Six Nights) (1994) ",
Mesmer (1994) ,
ピアノ・レッスン The Piano (1993) ,
The Final Score (1992) ,
The Michael Nyman Songbook (1992) ,
The Fall of Icarus (1992) ,
"Letters, Riddles and Writs (1991) ",
プロスペローの本 Prospero's Books (1991) ,
髪結いの亭主 Le Mari de la coiffeuse (The Hairdresser's Husband) (1990) ,
Les Enfants volants (1990) ,
コックと泥棒、その妻と愛人 The Cook the Thief His Wife & Her Lover (1989) ,
仕立て屋の恋 Monsieur Hire (1989) ,
Out of the Ruins (1989) ,
Death in the Seine (1988) ,
Fear of Drowning (1988) ,
The Man Who Mistook His Wife for a Hat (1987) ,
数に溺れて Drowning by Numbers (1987) ,
The Disputation (1986) ,
I'll Stake My Cremona to a Jew's Trump (1986) ,
Le Miracule (1986) ,
26 Bathrooms (1985) ,
L' Ange frenetique (1985) ,
ZOO A Zed & Two Noughts (1985) ,
Fairly Secret Army (1984) ,
コールド・ルーム The Cold Room (1984) ,
Making a Splash (1984) ,
Frozen Music (1983) ,
Nelly's Version (1983) ,
スティング/ブリムストン＆トリークル Brimstone and Treacle (1982) ,
英国式庭園殺人事件 The Draughtsman's Contract (1982) ,
Act of God (1980) ,
The Falls (1980) ,
1-100 (1978) ,
A Walk Through H (1978) ,
Tom Phillips (1977) ,
Keep It Up Downstairs (1976) ,
Vertical Features Remake (1976) ,
5 Postcards From Capital Cities (1967) ,
プレタポルテ Pret-a-Porter (1994) ,
スイッチング・チャンネル Switching Channels (1988) ,
007/ネバーセイ・ネバーアゲイン Never Say Never Again (1983) ,
愛のイエントル Yentl (1983) ,
結婚しない族 Best Friends (1982) ,
愛と哀しみのボレロ Les Uns et les autres (1981) ,
ハンター The Hunter (1980) ,
三銃士 The Three Musketeers (1974) ,
奇妙な果実/ビリー・ホリディ物語 Lady Sings the Blues (1972) ,
おもいでの夏 Summer of '42 (1971) ,
華麗なる賭け The Thomas Crown Affair (1968) ,「The Windmills of Your Mind(風のささやき)」Noel Harrison(ノエル・ハリソン) … アカデミー賞の主題歌賞を受賞。作曲は音楽担当のミシェル・ルグラン。サントラ1曲目に収録。
ロシュフォールの恋人たち Les Demoiselles de Rochefort (1967) ,
シェルブールの雨傘 Les Parapluies de Cherbourg (1964) ,
5時から7時までのクレオ Cleo de 5 a 7 (Cleo from 5 to 7) (1962) ,
女と男のいる舗道 Vivre sa vie (1962) ,
過去を持つ愛情 Les Amants Du Tage (1954) ,
おかしな関係・絶体絶命 The War Between Men and Women (1972) ,
ディンゴ Dingo (1991) ,
シエスタ Siesta (1987) ,
NYストリート・スマート Street Smart (1987) ,
ジャック・ジョンソン The Jack Johnson (1970) ,
死刑台のエレベーター Ascenseur pour l'echafaud (1958) ,
X-ファイル ザ・ムービー The X-Files: The Movie (1998) ,
X-ファイル The X-Files (1993) ,「LOVE PHANTOM」B'z
四つ数えろ Dead Men Don't Wear Plaid (1982) ,
アトミック・カフェ The Atomic Cafe (1982) ,
針の眼 Eye of the Needle (1981) ,
Last Embrace (1979) ,
タイム・アフター・タイム Time After Time (1979) ,
悲愁 Fedora (1978) ,
The Private Files of J. Edgar Hoover (1977) ,
プロビデンス Providence (1977) ,
シンドバッド黄金の航海 The Golden Voyage of Sinbad (1974) ,
シャーロック・ホームズの冒険 The Private Life of Sherlock Holmes (1970) ,
グリーン・ベレー The Green Berets (1968) ,
The Power (1968) ,
予期せぬ出来事 The V.I.P.s (1963) ,
ソドムとゴモラ Sodom and Gomorrah (1962) ,
エル・シド El Cid (1961) ,
キング・オブ・キングス King of Kings (1961) ,
ベン・ハー Ben-Hur (1959) ,
"地球全滅 The World, the Flesh and the Devil (1959) ",
愛する時と死する時 A Time to Love and a Time to Die (1958) ,
The Seventh Sin (1957) ,
黒い牙 Something of Value (1957) ,
Tip on a Dead Jockey (1957) ,
ボワニー分岐点 Bhowani Junction (1956) ,
Diane (1956) ,
炎の人ゴッホ Lust for Life (1956) ,
悪人への貢物 Tribute to a Bad Man (1956) ,
The King's Thief (1955) ,
ムーンフリート Moonfleet (1955) ,
Crest of the Wave (1954) ,
緑の火・エメラルド Green Fire (1954) ,
第八ジェット戦闘機隊 Men of the Fighting Lady (1954) ,
王家の谷 Valley of the Kings (1954) ,
三つの恋の物語 The Story of Three Loves (1953) ,
ジュリアス・シーザー Julius Caesar (1953) ,
兄弟はみな勇敢だった All the Brothers Were Valiant (1953) ,
円卓の騎士 Knights of the Round Table (1953) ,
悲恋の王女エリザベス Young Bess (1953) ,
Plymouth Adventure (1952) ,
黒騎士 Ivanhoe (1952) ,
The Light Touch (1951) ,
クォ・ヴァディス Quo Vadis? (1951) ,
アスファルト・ジャングル The Asphalt Jungle (1950) ,
危機の男 Crisis (1950) ,
The Miniver Story (1950) ,
賄賂 The Bribe (1949) ,
アダム氏とマダム Adam's Rib (1949) ,
裏切りの街角 Criss Cross (1949) ,
"East Side, West Side (1949) ",
"Edward, My Son (1949) ",
ボヴァリー夫人 Madame Bovary (1949) ,
赤きダニューブ The Red Danube (1949) ,
裸の町 The Naked City (1948) ,
扉の陰の秘密 Secret Beyond the Door (1948) ,
戦略爆撃指令 Command Decision (1948) ,
暴れ者 Kiss the Blood Off My Hands (1948) ,
真昼の暴動 Brute Force (1947) ,
砂漠の怒り Desert Fury (1947) ,
二重生活 A Double Life (1947) ,
決死の猛獣狩り The Macomber Affair (1947) ,
いのち短かし The Other Love (1947) ,
赤い家 The Red House (1947) ,
Song of Scheherazade (1947) ,
Time Out of Mind (1947) ,
モナリザの微笑 A Woman's Vengeance (1947) ,
殺人者 The Killers (1946) ,
呪いの血 The Strange Love of Martha Ivers (1946) ,
Because of Him (1946) ,
東京スパイ大作戦 Blood on the Sun (1945) ,
Lady on a Train (1945) ,
失われた週末 The Lost Weekend (1945) ,
楽聖ショパン A Song to Remember (1945) ,
