宇宙戦艦ヤマト2199 星巡る方舟 (2014) ,宇宙戦艦ヤマト2199,宮川彬良(音楽)、葉加瀬太郎(VIOLIN &amp; CO PRODUCE)
翠星のガルガンティア ～めぐる航路、遥か～ (2014) ,はじまりの翼,TRUE(唐沢美帆)
アップルシード アルファ Appleseed Alpha (2014) ,Depth,中田ヤスタカ(CAPSULE)
最後の命 (2014) ,Snowing,Cocco
0.5ミリ (2013) ,残照,寺尾紗穂
新ナニワ金融道 (2015) ,借金大王,ウルフルズ
トイ・ストーリー4 Toy Story 4 (2019) ,君はともだち,ダイアモンド☆ユカイ … 23年ぶりに新録のもよう。
学校のカイダン (2015) ,有頂天,B'z
甘城ブリリアントパーク (2014) ,エクストラ・マジック・アワー,AKINO with bless4
味園ユニバース (2015) ,記憶,「ココロオドレバ」渋谷すばる
ダークスーツ Dark Suit (2014) ,Exit To The Sun,B'z
ダグアウトの向こう -今を生きるということ。 (2014) ,未だ見ぬ星座,高橋優
カミングアウト (2014) ,応援の唄,ききまたく … アルバム「DUO」に収録。公式サイト(kikimataku.com)で購入可。
わが家 (2015) ,ホームにて,高畑充希 … オリジナルは、中島みゆき。シングル「
流星ワゴン (2015) ,イヤな事だらけの世の中で,サザンオールスターズ
セカンド・ラブ Second Love (2015) ,KISS KISS KISS,KAT-TUN
美しき罠～残花繚乱～ (2015) ,恋詩,安田レイ
あしたになれば。 (2015) ,君がくれた夏,奥華子
マジすか学園4 (2015) ,マジすかFight,AKB48
警部補・杉山真太郎～吉祥寺署事件ファイル (2015) ,Sing it Loud,GENERATIONS from EXILE TRIBE
デート～恋とはどんなものかしら～ (2015) ,あなたに恋をしてみました,chay
PAN～ネバーランド、夢のはじまり～ (2015) ,永遠のもっと果てまで,松田聖子(歌)、松本隆(作詞)、呉田軽穂(作曲)、松任谷正隆(編曲)
銭の戦争 (2015) ,華麗なる逆襲,SMAP(歌)、椎名林檎(作詞・作曲)
Zアイランド (2015) ,Z～俺等的逆襲～,湘南乃風
進撃の巨人 ATTACK ON TITAN END OF THE WORLD (2015) ,SOS(エスオーエス),SEKAI NO OWARI
ストレイヤーズ・クロニクル Strayer's Chronicle (2015) ,ロマンスがありあまる,ゲスの極み乙女。
全力離婚相談 (2015) ,人魚姫,安藤裕子
ゴーストライター (2015) ,Ghost,androp
神様はバリにいる (2014) ,BIG UP,湘南乃風
五つ星ツーリスト～最高の旅、ご案内します!!～ (2015) ,Stop the time,MYNAME
はなちゃんのみそ汁 (2015) ,満点星,一青窈
ゆめはるか (2014) ,INTO THE OCEAN,HIGUCHI PROJECT TEAM … 樋口宗孝ラストアルバム「MUNETAKA HIGUCHI Project Team LAST COLLECTION」より。
イタズラなKiss2～Love in TOKYO (2014) ,KISS KISS KISS,Cyntia
百円の恋 (2014) ,百八円の恋,クリープハイプ
映画 プリキュアオールスターズ 春のカーニバル♪ (2015) ,イマココカラ,モーニング娘。’15
DOCTORS 3 最強の名医 (2015) ,奇跡,コブクロ
ORANGE ～1.17 命懸けで闘った消防士の魂の物語～ (2015) ,,
でーれーガールズ (2015) ,さよなら また会おうね,優希美青
問題のあるレストラン (2015) ,もんだいガール,きゃりーぱみゅぱみゅ
まっしろ (2015) ,fighting -φ- girls,miwa
おんなのこきらい (2014) ,,
風の峠～銀漢の賦～ (2015) ,漢(オトコ)ありて,泉谷しげる
ジヌよさらば～かむろば村へ～ (2015) ,ZEROMAN,OKAMOTO'S
悼む人 (2015) ,旅路,熊谷育美
花嫁のれん (2015) ,サクラミチ,東方神起
太鼓持ちの達人～正しい××のほめ方～ (2015) ,褒めろよ,GLIM SPANKY
クロハ ～機捜の女性捜査官～ (2015) ,君を待つ,Aimer(エメ)
忘れないと誓ったぼくがいた (2015) ,2LDK,クリープハイプ
出入禁止の女 ～事件記者クロガネ～ (2015) ,live again,lecca
ボクの妻と結婚してください (2015) ,5minutes,槇原敬之
残念な夫。 (2015) ,はいYES！,ユニコーン … サントラや、アルバム「イーガジャケジョロ(セブン＆アイ限定盤CD)」に収録。
迷宮カフェ (2015) ,March,androp
限界集落株式会社 (2015) ,ロード,湘南乃風
保育探偵25時～花咲慎一郎は眠れない！！～ (2015) ,ドアの向こうへ,fumika
幕が上がる (2015) ,青春賦,ももいろクローバーZ
さよなら歌舞伎町 (2014) ,Believe in love,meg with SWEEP
ワンダフルワールドエンド (2014) ,,
ハルサーエイカー THE MOVIE エイカーズ (2014) ,夢スターダスト,Civilian Skunk
あさが来た (2015) ,365日の紙飛行機,AKB48
映画 ビリギャル (2015) ,可能性,サンボマスター
グラスホッパー (2015) ,tonight,YUKI
バケモノの子 (2015) ,Starting Over,Mr.Children
ニンジャスレイヤー フロムアニメイシヨン (2015) ,BACK IN BLACK,ブンブンサテライツ
脳内ポイズンベリー (2015) ,愛の点滅,クリープハイプ
新宿スワン (2015) ,Dive,MAN WITH A MISSION
女くどき飯 (2015) ,Dracula La,[Alexandros]
死んだ目をした少年 (2014) ,とんがりヤング,Charisma.com(カリスマドットコム)
プレゼント フォー ユー Present For You (2013) ,RIO DE LA SEDA(絹の川),Vicente Amigo(ビセンテ・アミーゴ) … アルバム「
アンフェア the end Unfair the end (2015) ,Unfair World,三代目 J Soul Brothers from EXILE TRIBE
君がいなくちゃだめなんだ (2015) ,君がいなくちゃだめなんだ,花澤香菜
スーパーヒーロー大戦GP 仮面ライダー3号 (2015) ,Who’s That Guy,及川光博
名探偵コナン 業火の向日葵(ごうかのひまわり) (2015) ,オー！リバル,ポルノグラフィティ
映画クレヨンしんちゃん オラの引越し物語～サボテン大襲撃～ (2015) ,OLA!!,ゆず
新宿スワン 歌舞伎町スカウトサバイバル (2007) ,Butterfly,BACK-ON
手裏剣戦隊ニンニンジャー (2015) ,さぁ行け！ニンニンジャー！,大西洋平
たまゆら～卒業写真～ 第1部 芽-きざし- (2015) ,これから,坂本真綾(作詞・作曲・歌)
たまゆら～卒業写真～ 第2部 響-ひびき- (2015) ,これから,坂本真綾(作詞・作曲・歌)
たまゆら～卒業写真～ 第3部 憧-あこがれ- (2015) ,これから,坂本真綾
風に立つライオン (2015) ,風に立つライオン (シネマ・ヴァージョン),さだまさし … セルフカバー。
ソロモンの偽証 前篇・事件 (2015) ,With or Without You(ウィズ・オア・ウィズアウト・ユー),U2 … アルバム「
ソロモンの偽証 後篇・裁判 (2015) ,With or Without You(ウィズ・オア・ウィズアウト・ユー),U2 … アルバム「
天の茶助 (2015) ,翼,Ms.OOJA
世紀末の詩～The Last Song (1998) ,LOVE,John Lennon
ようこそ、わが家へ (2015) ,青空の下、キミのとなり,
ちょっとは、ダラズに。 (2013) ,メモ用紙,森昌子
ラギッド！ Rugged! (2015) ,EDGE,Do As Infinity
ラブ＆ピース (2015) ,スローバラード,RCサクセション
恋愛時代 (2015) ,ありがとうForever...,西内まりや
ドS刑事 (2015) ,強く 強く 強く,関ジャニ∞
アルジャーノンに花束を (2015) ,The Rose(ローズ),ベット・ミドラー … 映画『
夫婦フーフー日記 (2015) ,ボイド,LAMP IN TERREN(ランプ・イン・テレン)
恋するヴァンパイア (2015) ,コロニー,三戸なつめ(歌)、中田ヤスタカ(作詞・作曲・編曲)
ワイルド・ヒーローズ (2015) ,君がいたから,Crystal Kay
心がポキッとね (2015) ,SUN,星野源
クレヴァニ、愛のトンネル (2014) ,クレヴァニ～愛のある場所～,高本りな
呪怨 -ザ・ファイナル- (2015) ,Circle of Life,Double
お江戸のキャンディー (2014) ,誓い,jealkb
サムライフ (2015) ,サムライフ,爆弾ジョニー
振り子 (2014) ,furiko,あさ実 … iTunesで入手可。
劇場版 境界の彼方 -I'LL BE HERE- 未来篇 (2015) ,会いたかった空,茅原実里
医師たちの恋愛事情 (2015) ,Don’t be love feat.斉藤和義,シシド・カフカ
ポセイドンの涙 (2013) ,それぞれの想い,KENZO
シドニアの騎士 第九惑星戦役 (2015) ,騎士行進曲,angela
エール！ La famille Belier (2014) ,Je vole(青春の翼),Louane
戦う！書店ガール (2015) ,出逢いの続き,渡辺麻友
天使と悪魔―未解決事件匿名交渉課― (2015) ,Song for you～明日へ架ける光～,ソナーポケット
プラチナエイジ (2015) ,100の願い,郷ひろみ
三匹のおっさん2～正義の味方、ふたたび!!～ (2015) ,晴レルヤ,和田アキ子
すみれの家出～かわいい子には旅をさせよ～ (2015) ,麦の唄,中島みゆき
たそがれ好子～女三人寄れば姦(かしま)しい～ (2015) ,麦の唄,中島みゆき
シンドバッド 空とぶ姫と秘密の島 (2015) ,ポケット,whiteeeen
トイレのピエタ (2015) ,ピクニック,野田洋次郎(RADWIMPS)
ヒロイン失格 (2015) ,トリセツ,西野カナ
騒音 (2015) ,テカる星屑達,どぶろっく
明烏 あけがらす (2015) ,ワタリドリ,[Alexandros]
スケープゴート (2015) ,Prayer,平原綾香
マザー・ゲーム～彼女たちの階級～ (2015) ,Beautiful,Superfly
必殺仕事人2014 (2014) ,鏡花水月,The SHIGOTONIN(東山紀之・少年隊、松岡昌宏・TOKIO、大倉忠義・関ジャニ∞)
必殺仕事人2015 (2015) ,鏡花水月,The SHIGOTONIN(東山紀之・少年隊、松岡昌宏・TOKIO、大倉忠義・関ジャニ∞)
天皇の料理番 (2015) ,夢見る人,さだまさし
新選組オブ・ザ・デッド (2014) ,生きて生きて,サンボマスター
案山子とラケット ～亜季と珠子の夏休み～ (2015) ,青空背負って,さだまさし
ペルソナ3 THE MOVIE 第3章 PERSONA3 THE MOVIE #3 Falling Down (2015) ,Light in Starless Sky,川村ゆみ &amp; Lotus Juice
インサイド・ヘッド Inside Out (2015) ,愛しのライリー,DREAMS COME TRUE
アイアングランマ (2015) ,闇夜のホタル feat.日野皓正,さかいゆう
映画 みんな！エスパーだよ！ (2015) ,ラブメッセージ,岡村靖幸
ドラゴンボール超(スーパー) DRAGON BALL SUPER (2015) ,超絶☆ダイナミック！,吉井和哉
アリのままでいたい (2015) ,蜜柑色の夏休み 2015,福山雅治 … オリジナルは、アルバム「
ハッピーランディング (2015) ,Absolute Zero,Brian the Sun
きみはいい子 (2015) ,circles,Takuto Tanaka featuring Vasko Vassilev
百日紅～Miss HOKUSAI～ (2015) ,最果てが見たい,椎名林檎 … 石川さゆりに提供した楽曲を本作のためにセルフカバー。
映画 かいけつゾロリ うちゅうの勇者たち (2015) ,とぅ・び・こん・にゅ,マキタスポーツpresents Fly or Die
グッド・ストライプス Good Stripes (2015) ,めくるめく僕らの出会い,大橋トリオ
秘密 THE TOP SECRET (2016) ,ALIVE(アライブ),Sia(シーア)
警視庁捜査一課9係 (2015) ,Timeless,V6
やるっきゃ騎士 (2015) ,effective!,Milky Bunny
明日もきっと、おいしいご飯～銀のスプーン～ (2015) ,おかえり,高橋優
TOO YOUNG TO DIE！ 若くして死ぬ (2016) ,TOO YOUNG TO DIE！,地獄図(ヘルズ)
ど根性ガエル (2015) ,エルビス(仮),ザ・クロマニヨンズ
新劇場版 頭文字[イニシャル]D Legend 2 -闘走- (2015) ,リザレクション,BACK-ON
あん (2015) ,水彩の月,秦基博
鏡の中の笑顔たち (2014) ,僕らの手には何もないけど、,RAM WIRE
種まく旅人～くにうみの郷～ (2015) ,今日も風が吹く,にこいち
恋仲 (2015) ,君がくれた夏,家入レオ
妄想彼女 (2015) ,TSUMANNE,SAKANAMON
天空の蜂 (2015) ,Q &amp; A,秦基博
台風のノルダ (2015) ,嵐のあとで,Galileo Galilei
ライアの祈り (2015) ,Beloved,WEAVER
婚活刑事 (2015) ,傷口,斉藤和義
美女と男子 (2015) ,Step by step,浜崎あゆみ
THE LAST COP/ラストコップ (2015) ,ファイアスターター,SPYAIR
37.5℃の涙 (2015) ,大丈夫,wacci
探検隊の栄光 (2015) ,ボンツビワイワイ,ウルフルズ
白魔女学園 オワリトハジマリ (2015) ,ブランニューワールド,でんぱ組.inc
極道大戦争 (2015) ,Bite,KNOCK OUT MONKEY
エイジハラスメント (2015) ,夏の罪,花岡なつみ(歌)、鬼束ちひろ(作詞・作曲)
表参道高校合唱部！ (2015) ,好きだ。,Little Glee Monster
ピース オブ ケイク Piece of Cake (2015) ,ピース オブ ケイク -愛をさけぼう-,加藤ミリヤ feat.峯田和伸
KIRI-「職業・殺し屋。」外伝- (2015) ,Shine,lecca
花咲舞が黙ってない (2015) ,I am a HERO,福山雅治
ナポレオンの村 (2015) ,君の鼓動は君にしか鳴らせない,平井堅
最強のふたり～京都府警 特別捜査班～ (2015) ,あなたへ,クリス・ハート
青鬼 ver.2.0 (2015) ,汚れなき悪戯,AMG坂本歌劇団 featuring 山本梨乃
ある日、アヒルバス (2015) ,IROIRO,moumoon
ラーメン大好き小泉さん (2015) ,ラーメン大好き小泉さんの唄,こぶしファクトリー
HEAT (2015) ,Be Brave,EXILE ATSUSHI + AI
探偵の探偵 (2015) ,Beautiful Chaser,超特急 feat.マーティー・フリードマン
初森ベマーズ (2015) ,太陽ノック,乃木坂46
民王 (2015) ,ストレスフリー,miwa
コープスパーティー (2015) ,BABYLON ～before the daybreak,今井麻美
共犯 Partners in Crime (2014) ,孤獨,flumpool … 「強く儚く」を中国語で歌った曲。
THE HYBRID 鵺の仔 (2015) ,Lonesome Call,ひとみ
ピクセル Pixels (2015) ,8ビットボーイ,三戸なつめ
ブスと野獣 (2015) ,時間をとめるラブソング,サンボマスター
BORUTO -NARUTO THE MOVIE- (2015) ,ダイバー,KANA-BOON
僕らプレイボーイズ 熟年探偵社 (2015) ,ロッキン50肩ブギウギックリ腰,ウルフルズ
S -最後の警官- 奪還 RECOVERY OF OUR FUTURE (2015) ,流れ星,MISIA
弱虫ペダル Re:ROAD (2015) ,Believer,LASTGASP
劇場版 弱虫ペダル (2015) ,Link,LASTGASP
釣りバカ日誌 ～新入社員 浜崎伝助～ (2015) ,俺たちルーキーズ,DISH//
ガールズ・ステップ (2015) ,ALL FOR YOU,GENERATIONS from EXILE TRIBE
先輩と彼女 (2015) ,合図,aiko
癒し屋キリコの約束 (2015) ,Thank You For The Music,ラストヒロイン(中山来未)
別れたら好きな人 (2015) ,still love you,ソンモ from 超新星
内村さまぁ～ず THE MOVIE エンジェル (2015) ,これが私の生きる道,PUFFY
私たちのハァハァ (2015) ,わすれもの,クリープハイプ
レインツリーの国 (2015) ,最後もやっぱり君,Kis-My-Ft2
ちはやふる -上の句- (2016) ,FLASH,Perfume
ちはやふる -下の句- (2016) ,FLASH,Perfume
エンジェル・ハート Angel Heart (2015) ,Save me,西内まりや
結婚式の前日に (2015) ,あしたいろ,安田レイ
掟上今日子の備忘録 (2015) ,No.1,西野カナ
デスノート Light up the NEW world (2016) ,Dear Diary,安室奈美恵
起終点駅 ターミナル (2015) ,ターミナル,My Little Lover
5→9 ～私に恋したお坊さん～ (2015) ,クリスマスソング,back number
デザイナーベイビー -速水刑事、産休前の難事件- (2015) ,花束のかわりにメロディを,清水翔太
ポプラの秋 (2015) ,少しだけ,持田香織
ハーモニー (2015) ,Ghost of a smile,EGOIST
虐殺器官 (2015) ,リローデッド,EGOIST
屍者の帝国 (2015) ,Door,EGOIST
恋人たち (2015) ,Usual life_Special Ver.,明星/Akeboshi
信長協奏曲(ノブナガコンツェルト) (2016) ,足音～Be Strong,Mr.Children
orange-オレンジ- (2015) ,未来,コブクロ
テディ・ゴー！ (2015) ,ちぐはぐ・ランナーズ・ハイ,チームしゃちほこ
無痛～診える眼～ (2015) ,黒い雫,Superfly
コウノドリ (2015) ,あなたがここにいて抱きしめることができるなら,miwa
ヒガンバナ～警視庁捜査七課～ (2016) ,最後のサヨナラ,JY
